"","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","player","minute"
"2743","Golden State Warriors","2/28/17","2016",3,10,38,"shot_no","Jump Shot","2PT Field Goal",19,"Washington Wizards",64,183,"Draymond Green",34
"2744","Golden State Warriors","2/28/17","2016",4,1,4,"shot_yes","Jump Shot","3PT Field Goal",26,"Washington Wizards",112,244,"Draymond Green",37
"2745","Golden State Warriors","2/28/17","2016",1,8,31,"shot_no","Jump Shot","2PT Field Goal",8,"Washington Wizards",78,41,"Draymond Green",8
"2746","Golden State Warriors","2/28/17","2016",4,5,59,"shot_no","Jump Shot","2PT Field Goal",19,"Washington Wizards",74,180,"Draymond Green",41
"2747","Golden State Warriors","2/28/17","2016",4,2,17,"shot_yes","Jump Shot","3PT Field Goal",23,"Washington Wizards",-232,26,"Draymond Green",38
"2748","Golden State Warriors","2/27/17","2016",1,6,7,"shot_no","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",150,208,"Draymond Green",6
"2749","Golden State Warriors","2/27/17","2016",4,9,30,"shot_no","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-7,257,"Draymond Green",45
"2750","Golden State Warriors","4/4/17","2016",1,9,35,"shot_no","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",42,252,"Draymond Green",9
"2751","Golden State Warriors","2/27/17","2016",2,5,33,"shot_no","Jump Shot","2PT Field Goal",4,"Philadelphia 76ers",-40,2,"Draymond Green",17
"2752","Golden State Warriors","2/25/17","2016",1,1,16,"shot_no","Jump Shot","2PT Field Goal",6,"Brooklyn Nets",-45,41,"Draymond Green",1
"2753","Golden State Warriors","2/25/17","2016",4,11,39,"shot_no","Jump Shot","2PT Field Goal",9,"Brooklyn Nets",-12,92,"Draymond Green",47
"2754","Golden State Warriors","2/25/17","2016",3,5,45,"shot_no","Jump Shot","3PT Field Goal",25,"Brooklyn Nets",148,213,"Draymond Green",29
"2755","Golden State Warriors","2/25/17","2016",1,7,18,"shot_no","Jump Shot","2PT Field Goal",5,"Brooklyn Nets",17,57,"Draymond Green",7
"2756","Golden State Warriors","2/25/17","2016",1,0,0,"shot_no","Jump Shot","3PT Field Goal",22,"Brooklyn Nets",228,23,"Draymond Green",0
"2757","Golden State Warriors","2/15/17","2016",2,11,43,"shot_no","Jump Shot","2PT Field Goal",7,"Sacramento Kings",-58,52,"Draymond Green",23
"2758","Golden State Warriors","2/15/17","2016",1,0,38,"shot_no","Jump Shot","3PT Field Goal",23,"Sacramento Kings",232,11,"Draymond Green",0
"2759","Golden State Warriors","2/15/17","2016",1,1,4,"shot_no","Jump Shot","3PT Field Goal",26,"Sacramento Kings",99,249,"Draymond Green",1
"2760","Golden State Warriors","2/13/17","2016",1,6,18,"shot_no","Jump Shot","3PT Field Goal",24,"Denver Nuggets",-124,213,"Draymond Green",6
"2761","Golden State Warriors","2/13/17","2016",1,9,31,"shot_no","Jump Shot","3PT Field Goal",24,"Denver Nuggets",-223,100,"Draymond Green",9
"2762","Golden State Warriors","2/11/17","2016",1,9,16,"shot_no","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",-122,223,"Draymond Green",9
"2763","Golden State Warriors","2/10/17","2016",1,0,1,"shot_no","Jump Shot","3PT Field Goal",27,"Memphis Grizzlies",-129,242,"Draymond Green",0
"2764","Golden State Warriors","2/10/17","2016",3,2,25,"shot_no","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-45,252,"Draymond Green",26
"2765","Golden State Warriors","2/10/17","2016",4,9,59,"shot_no","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-88,242,"Draymond Green",45
"2766","Golden State Warriors","2/8/17","2016",4,4,26,"shot_yes","Jump Shot","3PT Field Goal",27,"Chicago Bulls",-47,272,"Draymond Green",40
"2767","Golden State Warriors","2/8/17","2016",4,10,36,"shot_no","Jump Shot","3PT Field Goal",23,"Chicago Bulls",-230,11,"Draymond Green",46
"2768","Golden State Warriors","2/8/17","2016",1,10,34,"shot_no","Jump Shot","2PT Field Goal",21,"Chicago Bulls",162,136,"Draymond Green",10
"2769","Golden State Warriors","2/8/17","2016",4,11,38,"shot_yes","Jump Shot","3PT Field Goal",27,"Chicago Bulls",-153,223,"Draymond Green",47
"2770","Golden State Warriors","2/8/17","2016",2,6,52,"shot_yes","Jump Shot","3PT Field Goal",28,"Chicago Bulls",-37,278,"Draymond Green",18
"2771","Golden State Warriors","2/4/17","2016",2,9,54,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",4,252,"Draymond Green",21
"2772","Golden State Warriors","2/4/17","2016",1,6,31,"shot_no","Jump Shot","2PT Field Goal",3,"Sacramento Kings",25,23,"Draymond Green",6
"2773","Golden State Warriors","2/4/17","2016",4,10,52,"shot_no","Jump Shot","3PT Field Goal",26,"Sacramento Kings",15,267,"Draymond Green",46
"2774","Golden State Warriors","2/4/17","2016",2,11,19,"shot_no","Jump Shot","2PT Field Goal",3,"Sacramento Kings",33,2,"Draymond Green",23
"2775","Golden State Warriors","2/4/17","2016",4,9,18,"shot_no","Jump Shot","2PT Field Goal",18,"Sacramento Kings",-119,139,"Draymond Green",45
"2776","Golden State Warriors","2/4/17","2016",1,9,39,"shot_yes","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-74,242,"Draymond Green",9
"2777","Golden State Warriors","2/4/17","2016",1,6,10,"shot_yes","Jump Shot","3PT Field Goal",25,"Sacramento Kings",71,247,"Draymond Green",6
"2778","Golden State Warriors","2/4/17","2016",3,5,44,"shot_yes","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-130,214,"Draymond Green",29
"2779","Golden State Warriors","2/4/17","2016",3,0,55,"shot_no","Jump Shot","3PT Field Goal",26,"Sacramento Kings",220,156,"Draymond Green",24
"2780","Golden State Warriors","2/4/17","2016",1,0,0,"shot_no","Jump Shot","3PT Field Goal",27,"Sacramento Kings",73,262,"Draymond Green",0
"2781","Golden State Warriors","2/1/17","2016",2,2,39,"shot_no","Jump Shot","2PT Field Goal",16,"Charlotte Hornets",-98,127,"Draymond Green",14
"2782","Golden State Warriors","2/1/17","2016",3,7,6,"shot_no","Jump Shot","3PT Field Goal",26,"Charlotte Hornets",9,262,"Draymond Green",31
"2783","Golden State Warriors","2/1/17","2016",3,4,26,"shot_no","Jump Shot","3PT Field Goal",26,"Charlotte Hornets",212,156,"Draymond Green",28
"2784","Golden State Warriors","2/1/17","2016",2,9,38,"shot_no","Jump Shot","3PT Field Goal",26,"Charlotte Hornets",-176,198,"Draymond Green",21
"2785","Golden State Warriors","2/1/17","2016",2,7,57,"shot_no","Jump Shot","3PT Field Goal",26,"Charlotte Hornets",-204,164,"Draymond Green",19
"2786","Golden State Warriors","2/1/17","2016",2,7,10,"shot_no","Jump Shot","3PT Field Goal",27,"Charlotte Hornets",-129,242,"Draymond Green",19
"2787","Golden State Warriors","2/1/17","2016",3,11,18,"shot_yes","Jump Shot","3PT Field Goal",23,"Charlotte Hornets",232,8,"Draymond Green",35
"2788","Golden State Warriors","1/29/17","2016",1,0,49,"shot_yes","Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",-99,223,"Draymond Green",0
"2789","Golden State Warriors","1/29/17","2016",4,2,5,"shot_no","Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",-47,237,"Draymond Green",38
"2790","Golden State Warriors","1/29/17","2016",2,10,33,"shot_no","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",-153,198,"Draymond Green",22
"2791","Golden State Warriors","1/29/17","2016",2,2,22,"shot_no","Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",133,208,"Draymond Green",14
"2792","Golden State Warriors","1/29/17","2016",3,8,39,"shot_no","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",-19,257,"Draymond Green",32
"2793","Golden State Warriors","1/28/17","2016",3,10,20,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",48,244,"Draymond Green",34
"2794","Golden State Warriors","1/25/17","2016",1,5,56,"shot_yes","Jump Shot","3PT Field Goal",24,"Charlotte Hornets",148,200,"Draymond Green",5
"2795","Golden State Warriors","1/25/17","2016",3,9,59,"shot_no","Jump Shot","3PT Field Goal",28,"Charlotte Hornets",-81,272,"Draymond Green",33
"2796","Golden State Warriors","1/25/17","2016",2,11,20,"shot_yes","Jump Shot","3PT Field Goal",24,"Charlotte Hornets",176,170,"Draymond Green",23
"2797","Golden State Warriors","1/22/17","2016",4,9,37,"shot_no","Jump Shot","3PT Field Goal",25,"Orlando Magic",-22,257,"Draymond Green",45
"2798","Golden State Warriors","1/22/17","2016",2,5,33,"shot_no","Jump Shot","3PT Field Goal",23,"Orlando Magic",-238,-1,"Draymond Green",17
"2799","Golden State Warriors","1/22/17","2016",1,7,0,"shot_no","Jump Shot","3PT Field Goal",26,"Orlando Magic",-183,185,"Draymond Green",7
"2800","Golden State Warriors","1/22/17","2016",3,0,0,"shot_no","Jump Shot","3PT Field Goal",23,"Orlando Magic",-237,31,"Draymond Green",24
"2801","Golden State Warriors","1/20/17","2016",2,11,46,"shot_no","Jump Shot","2PT Field Goal",7,"Houston Rockets",32,65,"Draymond Green",23
"2802","Golden State Warriors","1/20/17","2016",4,8,29,"shot_no","Jump Shot","2PT Field Goal",3,"Houston Rockets",1,36,"Draymond Green",44
"2803","Golden State Warriors","1/20/17","2016",4,9,59,"shot_no","Jump Shot","3PT Field Goal",27,"Houston Rockets",79,259,"Draymond Green",45
"2804","Golden State Warriors","1/20/17","2016",1,0,1,"shot_no","Jump Shot","3PT Field Goal",55,"Houston Rockets",-147,535,"Draymond Green",0
"2805","Golden State Warriors","1/20/17","2016",2,6,50,"shot_yes","Jump Shot","3PT Field Goal",26,"Houston Rockets",-40,257,"Draymond Green",18
"2806","Golden State Warriors","1/20/17","2016",3,7,37,"shot_yes","Jump Shot","3PT Field Goal",24,"Houston Rockets",-4,247,"Draymond Green",31
"2807","Golden State Warriors","1/20/17","2016",1,8,44,"shot_yes","Jump Shot","3PT Field Goal",24,"Houston Rockets",143,203,"Draymond Green",8
"2808","Golden State Warriors","1/20/17","2016",2,9,55,"shot_no","Jump Shot","2PT Field Goal",6,"Houston Rockets",-55,41,"Draymond Green",21
"2809","Golden State Warriors","1/18/17","2016",3,8,29,"shot_no","Jump Shot","2PT Field Goal",3,"Oklahoma City Thunder",-2,36,"Draymond Green",32
"2810","Golden State Warriors","1/18/17","2016",4,2,27,"shot_no","Jump Shot","3PT Field Goal",27,"Oklahoma City Thunder",132,237,"Draymond Green",38
"2811","Golden State Warriors","1/16/17","2016",2,3,51,"shot_no","Jump Shot","2PT Field Goal",7,"Cleveland Cavaliers",-71,23,"Draymond Green",15
"2812","Golden State Warriors","1/16/17","2016",2,10,41,"shot_yes","Jump Shot","2PT Field Goal",17,"Cleveland Cavaliers",-30,170,"Draymond Green",22
"2813","Golden State Warriors","1/8/17","2016",1,7,41,"shot_no","Jump Shot","3PT Field Goal",24,"Sacramento Kings",69,237,"Draymond Green",7
"2814","Golden State Warriors","1/8/17","2016",2,0,20,"shot_no","Jump Shot","3PT Field Goal",23,"Sacramento Kings",238,26,"Draymond Green",12
"2815","Golden State Warriors","1/8/17","2016",4,1,10,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-16,252,"Draymond Green",37
"2816","Golden State Warriors","1/8/17","2016",3,6,26,"shot_yes","Jump Shot","3PT Field Goal",23,"Sacramento Kings",232,8,"Draymond Green",30
"2817","Golden State Warriors","1/6/17","2016",1,7,1,"shot_no","Jump Shot","3PT Field Goal",27,"Memphis Grizzlies",112,247,"Draymond Green",7
"2818","Golden State Warriors","1/4/17","2016",1,3,52,"shot_no","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-186,190,"Draymond Green",3
"2819","Golden State Warriors","1/4/17","2016",4,10,39,"shot_yes","Jump Shot","2PT Field Goal",5,"Portland Trail Blazers",-47,33,"Draymond Green",46
"2820","Golden State Warriors","1/4/17","2016",4,7,28,"shot_no","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-76,252,"Draymond Green",43
"2821","Golden State Warriors","1/4/17","2016",1,9,42,"shot_yes","Jump Shot","3PT Field Goal",27,"Portland Trail Blazers",-173,213,"Draymond Green",9
"2822","Golden State Warriors","1/4/17","2016",4,9,24,"shot_yes","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-89,247,"Draymond Green",45
"2823","Golden State Warriors","1/2/17","2016",2,0,33,"shot_no","Jump Shot","3PT Field Goal",29,"Denver Nuggets",-176,237,"Draymond Green",12
"2824","Golden State Warriors","1/2/17","2016",3,3,23,"shot_no","Jump Shot","2PT Field Goal",5,"Denver Nuggets",27,51,"Draymond Green",27
"2825","Golden State Warriors","12/30/16","2016",1,4,55,"shot_no","Jump Shot","3PT Field Goal",27,"Dallas Mavericks",-194,188,"Draymond Green",4
"2826","Golden State Warriors","12/30/16","2016",1,11,47,"shot_no","Jump Shot","2PT Field Goal",9,"Dallas Mavericks",-22,90,"Draymond Green",11
"2827","Golden State Warriors","12/28/16","2016",3,10,33,"shot_no","Jump Shot","3PT Field Goal",25,"Toronto Raptors",-89,242,"Draymond Green",34
"2828","Golden State Warriors","12/28/16","2016",3,2,37,"shot_no","Jump Shot","2PT Field Goal",3,"Toronto Raptors",-25,21,"Draymond Green",26
"2829","Golden State Warriors","12/25/16","2016",2,8,59,"shot_no","Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",-133,224,"Draymond Green",20
"2830","Golden State Warriors","12/25/16","2016",4,3,17,"shot_no","Jump Shot","3PT Field Goal",24,"Cleveland Cavaliers",-248,0,"Draymond Green",39
"2831","Golden State Warriors","12/23/16","2016",1,1,28,"shot_no","Jump Shot","3PT Field Goal",25,"Detroit Pistons",-192,169,"Draymond Green",1
"2832","Golden State Warriors","12/23/16","2016",4,3,20,"shot_no","Jump Shot","2PT Field Goal",16,"Detroit Pistons",-4,169,"Draymond Green",39
"2833","Golden State Warriors","12/23/16","2016",1,10,21,"shot_no","Jump Shot","3PT Field Goal",26,"Detroit Pistons",76,252,"Draymond Green",10
"2834","Golden State Warriors","12/23/16","2016",3,10,24,"shot_no","Jump Shot","3PT Field Goal",27,"Detroit Pistons",-34,269,"Draymond Green",34
"2835","Golden State Warriors","12/23/16","2016",2,6,16,"shot_no","Jump Shot","3PT Field Goal",26,"Detroit Pistons",-174,203,"Draymond Green",18
"2836","Golden State Warriors","12/23/16","2016",1,5,25,"shot_no","Jump Shot","3PT Field Goal",25,"Detroit Pistons",-56,252,"Draymond Green",5
"2837","Golden State Warriors","12/23/16","2016",4,2,0,"shot_no","Jump Shot","3PT Field Goal",25,"Detroit Pistons",215,134,"Draymond Green",38
"2838","Golden State Warriors","12/20/16","2016",1,9,49,"shot_no","Jump Shot","3PT Field Goal",22,"Utah Jazz",223,23,"Draymond Green",9
"2839","Golden State Warriors","12/20/16","2016",4,11,14,"shot_yes","Jump Shot","3PT Field Goal",25,"Utah Jazz",81,244,"Draymond Green",47
"2840","Golden State Warriors","12/20/16","2016",3,5,46,"shot_no","Jump Shot","3PT Field Goal",25,"Utah Jazz",112,232,"Draymond Green",29
"2841","Golden State Warriors","12/17/16","2016",1,6,27,"shot_no","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",30,257,"Draymond Green",6
"2842","Golden State Warriors","12/17/16","2016",3,2,17,"shot_no","Jump Shot","3PT Field Goal",28,"Portland Trail Blazers",-138,244,"Draymond Green",26
"2843","Golden State Warriors","12/17/16","2016",1,2,4,"shot_no","Jump Shot","2PT Field Goal",3,"Portland Trail Blazers",17,31,"Draymond Green",2
"2844","Golden State Warriors","12/15/16","2016",3,10,38,"shot_no","Jump Shot","3PT Field Goal",26,"New York Knicks",-143,228,"Draymond Green",34
"2845","Golden State Warriors","12/15/16","2016",1,7,59,"shot_no","Jump Shot","2PT Field Goal",19,"New York Knicks",-178,75,"Draymond Green",7
"2846","Golden State Warriors","12/15/16","2016",1,11,27,"shot_no","Jump Shot","3PT Field Goal",25,"New York Knicks",-122,224,"Draymond Green",11
"2847","Golden State Warriors","12/15/16","2016",4,3,38,"shot_no","Jump Shot","3PT Field Goal",27,"New York Knicks",35,272,"Draymond Green",39
"2848","Golden State Warriors","12/15/16","2016",2,6,5,"shot_no","Jump Shot","3PT Field Goal",25,"New York Knicks",94,232,"Draymond Green",18
"2849","Golden State Warriors","12/13/16","2016",1,1,38,"shot_no","Jump Shot","2PT Field Goal",20,"New Orleans Pelicans",207,11,"Draymond Green",1
"2850","Golden State Warriors","12/13/16","2016",4,3,30,"shot_no","Jump Shot","2PT Field Goal",6,"New Orleans Pelicans",-56,31,"Draymond Green",39
"2851","Golden State Warriors","12/13/16","2016",2,0,31,"shot_no","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-50,252,"Draymond Green",12
"2852","Golden State Warriors","12/13/16","2016",3,7,50,"shot_no","Jump Shot","3PT Field Goal",28,"New Orleans Pelicans",10,287,"Draymond Green",31
"2853","Golden State Warriors","12/13/16","2016",4,5,3,"shot_yes","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-158,218,"Draymond Green",41
"2854","Golden State Warriors","12/13/16","2016",2,4,34,"shot_yes","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-58,247,"Draymond Green",16
"2855","Golden State Warriors","12/13/16","2016",1,8,36,"shot_no","Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",238,0,"Draymond Green",8
"2856","Golden State Warriors","12/11/16","2016",3,8,46,"shot_no","Jump Shot","3PT Field Goal",23,"Minnesota Timberwolves",238,21,"Draymond Green",32
"2857","Golden State Warriors","12/11/16","2016",2,4,4,"shot_yes","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",9,252,"Draymond Green",16
"2858","Golden State Warriors","12/11/16","2016",2,8,3,"shot_no","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",9,257,"Draymond Green",20
"2859","Golden State Warriors","12/11/16","2016",2,4,57,"shot_yes","Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",-201,144,"Draymond Green",16
"2860","Golden State Warriors","12/11/16","2016",3,3,14,"shot_no","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",-137,218,"Draymond Green",27
"2861","Golden State Warriors","12/11/16","2016",1,11,41,"shot_yes","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",-150,203,"Draymond Green",11
"2862","Golden State Warriors","12/11/16","2016",3,8,5,"shot_yes","Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",-65,239,"Draymond Green",32
"2863","Golden State Warriors","12/11/16","2016",2,6,10,"shot_yes","Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",-16,247,"Draymond Green",18
"2864","Golden State Warriors","12/10/16","2016",1,10,51,"shot_no","Jump Shot","3PT Field Goal",24,"Memphis Grizzlies",-156,195,"Draymond Green",10
"2865","Golden State Warriors","12/10/16","2016",1,6,27,"shot_no","Jump Shot","2PT Field Goal",4,"Memphis Grizzlies",-4,43,"Draymond Green",6
"2866","Golden State Warriors","12/10/16","2016",3,11,13,"shot_no","Jump Shot","2PT Field Goal",6,"Memphis Grizzlies",42,51,"Draymond Green",35
"2867","Golden State Warriors","12/8/16","2016",2,2,28,"shot_yes","Jump Shot","3PT Field Goal",26,"Utah Jazz",-228,131,"Draymond Green",14
"2868","Golden State Warriors","12/8/16","2016",2,6,40,"shot_yes","Jump Shot","3PT Field Goal",24,"Utah Jazz",148,195,"Draymond Green",18
"2869","Golden State Warriors","12/8/16","2016",2,4,33,"shot_yes","Jump Shot","3PT Field Goal",25,"Utah Jazz",166,193,"Draymond Green",16
"2870","Golden State Warriors","12/8/16","2016",1,11,25,"shot_no","Jump Shot","3PT Field Goal",25,"Utah Jazz",-194,159,"Draymond Green",11
"2871","Golden State Warriors","12/8/16","2016",1,5,32,"shot_yes","Jump Shot","3PT Field Goal",24,"Utah Jazz",-112,214,"Draymond Green",5
"2872","Golden State Warriors","12/8/16","2016",3,11,36,"shot_no","Jump Shot","3PT Field Goal",25,"Utah Jazz",37,249,"Draymond Green",35
"2873","Golden State Warriors","12/7/16","2016",2,7,0,"shot_yes","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",20,264,"Draymond Green",19
"2874","Golden State Warriors","12/7/16","2016",2,0,3,"shot_yes","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",195,180,"Draymond Green",12
"2875","Golden State Warriors","12/7/16","2016",4,5,19,"shot_no","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-9,269,"Draymond Green",41
"2876","Golden State Warriors","12/7/16","2016",1,2,38,"shot_yes","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",28,262,"Draymond Green",2
